1774592403.6002345,0.0014085769653320312,1.4382758140563965
1774592403.7912962,0.0015990734100341797,0.21588551998138428
1774592404.0332086,0.0020046234130859375,1.7320563793182373
1774592404.245222,0.0015568733215332031,-0.5565557479858398
1774592404.4788005,0.0011668205261230469,-1.155979871749878
1774592404.591481,0.004715919494628906,0.6256260871887207
1774592404.8253405,0.0018105506896972656,1.0223729610443115
1774592405.059004,0.0013506412506103516,1.5034579038619995
1774592405.2193263,0.004723787307739258,-1.2023316621780396
1774592405.4411242,0.0023217201232910156,-0.9374287128448486
1774592405.6529787,0.0016994476318359375,-0.7992713451385498
1774592405.8416083,0.001134634017944336,0.14506208896636963
1774592406.03674,0.0014901161193847656,1.8985514640808105
1774592406.2325892,0.0024678707122802734,1.525133490562439
1774592406.4580472,0.0018982887268066406,0.2882664203643799
1774592406.6691139,0.001567840576171875,-0.32543063163757324
1774592406.894169,0.001688241958618164,-1.859784722328186
1774592407.0356812,0.0018227100372314453,0.014806866645812988
1774592407.2429328,0.0015757083892822266,-1.5274537801742554
1774592407.4907532,0.0019049644470214844,-0.20154976844787598
1774592407.6659663,0.0017504692077636719,0.4970860481262207
1774592407.873656,0.0017514228820800781,-1.2685284614562988
1774592408.0666807,0.0017690658569335938,-0.4466104507446289
1774592408.2630394,0.0014140605926513672,-0.14729797840118408
1774592408.4744976,0.0019137859344482422,1.573710322380066
1774592408.6585112,0.0029191970825195312,-1.1001238822937012
1774592408.8730297,0.0015718936920166016,-0.7726806402206421
1774592409.0814004,0.001707315444946289,-1.9367996454238892
1774592409.2806213,0.00170135498046875,1.2662246227264404
1774592409.512317,0.0036842823028564453,-0.7276211977005005
1774592409.6497257,0.0019626617431640625,1.1198534965515137
1774592409.8756754,0.0016300678253173828,-1.742458701133728
1774592410.0799181,0.0014522075653076172,-0.7426975965499878
1774592410.2842119,0.0014591217041015625,-0.17218470573425293
1774592410.494401,0.001581430435180664,-0.41862452030181885
1774592410.6954324,0.0018649101257324219,0.15026068687438965
1774592410.901678,0.0018672943115234375,0.8119227886199951
1774592411.0868933,0.0013823509216308594,1.5253300666809082
1774592411.3303864,0.0010271072387695312,-1.790358543395996
1774592411.4987185,0.002080202102661133,0.8667730093002319
1774592411.7035072,0.0024068355560302734,1.6763278245925903
1774592411.8965514,0.001558065414428711,-1.4890233278274536
1774592412.1164274,0.002185344696044922,1.3777236938476562
1774592412.2792919,0.0018620491027832031,0.2660038471221924
1774592412.4866753,0.001939535140991211,1.4645329713821411
1774592412.698738,0.0022649765014648438,0.7268311977386475
1774592412.9151511,0.0011069774627685547,1.721136450767517
1774592413.0816138,0.0019085407257080078,1.416446566581726
1774592413.264528,0.0016281604766845703,1.4508424997329712
1774592413.5050457,0.00357818603515625,1.1330687999725342
